500000000000000000,5000001e13140eb41b
5003d31dc57aac3300,5003d329966f0a1b1c
5003dc0febffe2494f,5003dc1bbac798e96c
5003eed04d27730001,5003eedbfa3f64a01d
5004b0380746c800aa,5004b043944bb30cc6
50065d17f4eebd5ed7,50065d235fe624def4
50066b56b652a828e4,50066b6262f97bd500
500736c6547c39c145,500736cfc3ad88d161
5007a70b10a2e79078,5007a714f8ad342494
500a90c06777188331,500a90ca0e573c6f4d
500ba8313b6db85a80,500ba83ae2e294ba9c
500be94894f7599dba,500be9523cb7a80dd6
500c3e6c5b7c376de5,500c3e75fa6123ae01
500c40a72d98b963b4,500c40b0cd584e9fd0
500e626f7b0e6a6113,500e627916f4580d2f
50109b28e18bcf6fb0,50109b2f2c9426f3cc
50116181073998e196,5011618726903701b2
501227d97143df8ccd,501227df90a3a198e9
501fe3026971498e3f,501fe306885a62325a
50222c63b4b749db9e,50222c67d25db093b9
5027f253a2967187d4,5027f25a7442ac1ff0
502acfd42396f28e92,502acfdae8e4141aae
502ae28c00f09bbcd8,502ae290f73d157cf4
502b31d814ecb479a6,502b31dd07e79dc1c2
502bbf041cf5f762bc,502bbf090c986edad8
502cc08dc0dd650421,502cc092a18fa4683d
502dcb3d302d45d760,502dcb421c7e73777c
502ddd8117554c2ac1,502ddd86034faffadc
502e12e1b86dd453c6,502e12e6aa0d7f5be1
502e695024a5793779,502e69550b151bff93
502ee2ebe84f4ab601,502ee2f0d1b2de761b
502f8e49e0b215d68a,502f8e4ed09287f6a4
502fad1be4df505a1c,502fad20ce2c455236
5030b3eacad7c2f31d,5030b3efaf8c9e5b37
5032a8b35ab048b785,5032a8b84776cec39f
5034ed33d75f32cf3e,5034ed38bcaf68cf58
50364ffbbef92162f7,50364fffd1632f0f10
5036abbee4d2d5b018,5036abc2f777bb6431
5036b5ad095bf2341c,5036b5b11c6a58a835
5036ec82e4d028166f,5036ec86f84d013688
5037f6aaa7c69b2a9d,5037f6aeba343d46b6
50387b3dc04e6ed81e,50387b41d1ec413837
50398f2b67fd951d5b,50398f2f7c90242574
503f90d22d7fd5c9fd,503f90d6416095da16
50422265779fa1a358,504222698b752e6771
5044c010d27c7e9451,5044c014e66f3bcc6a
50452a77f2fd58cc65,50452a7c06337a487e
5047c7dc90f3f6e651,5047c7e0a407a5ee6a
504947f411717596ef,504947f824bd92cf07
504a09be96aaefecd0,504a09c2adb3176ce8
504b89ac9f438ff063,504b89b0b27cb1207b
504f52e5204e1537d9,504f52e9337fe257f1
505050018c0470ea36,505050059fae20c24e
50527f6765517c39e9,50527f6b7871d86e01
5053270cba815b2c54,50532710cdfbcbb06c
5055ddcc39008d9892,5055ddd04c6326d8aa
506165d6685161e2e2,506165da7b4c6beefa
5063b982985f3357fa,5063b986aba3075012
506420209aee156b49,50642024ae439af361
5065523d4f9634addf,50655241626dc1cdf6
5065c8c68df6bec17d,5065c8caa0f4932994
5065cbb09733dc549d,5065cbb4a97d0144b4
50671b4a325e367731,50671b4e443cc8cf48
5068551f26d85031b7,50685523390452f1cd
50689f04b09c26d571,50689f08c309711987
5068d124ef058a5beb,5068d1290084509801
5068dd531587509891,5068dd5728625ccca7
5068e7e9cd8781906c,5068e7ede0bf21f082
5068ef02faeb88e410,5068ef070e1de84c25
5068ef24470b1ea9d7,5068ef2859b67389ed
5069e5ca3a0c209213,5069e5ce4c077c4a29
5069fdcbf4e1eaad1d,5069fdd007b1617133
506a1195182e3cdbd5,506a11992bbc127feb
506a6648ca021a25b5,506a664cdbfa89e9cb
506a751f9ec1f3ed06,506a7523b2b26a891c
506a76c3b85fa7d201,506a76c7cbbe4a1216
506a952712e0322a0c,506a952b26ad3caa21
506ad8fe27022b311b,506ad9023a0174dd31
506b00ae1c6d203fdb,506b00b2302bea53f0
506b00ec143c689bb9,506b00f0280677d3cf
506b51f6762059ba17,506b51fa89df151e2d
506b527cc8a5f98dd9,506b5280dffb9321ef
506c0e519bd8df63cc,506c0e55aff3c2f7e2
506c63c2b825dbafc1,506c63c6cc63180bd7
506c7450c30db467cc,506c7454d7163f2fe2
506ca1889f750bb457,506ca18cb429ecb86d
506d1f0b1c51125d49,506d1f0f2ee4dc895f
506d48993f986fac9b,506d489d522c15ecb1
506e03c0b68171f8d6,506e03c4c88bdbc8ec
506e202623095fb98d,506e202a3641cd0da3
506e23ee2a73017119,506e23f23db6ba812f
506e40766ee4140e19,506e407a822ff6522e
506e67c69cad4e5995,506e67caafee46c9ab
506e6dcfc571a0f304,506e6dd3d8ab8ef319
506e797776929a0516,506e797b89c477a52c
506e7c8f0b28e42902,506e7c931e610e4d18
506e7d7102840ad28e,506e7d7515ea8eeaa4
506e840e09b611184b,506e84121d27cb1461
506e85ba27ff664563,506e85be3b72f82579
506eee1f2d02e913f6,506eee23403f95d40c
506f03337ee1768c9c,506f033792622a38b2
506f16952836dac1cc,506f16993ba7d70de2
506f45233d8aace9fd,506f4527510946ee13
506f4eb53d81612c90,506f4eb950f69fcca6
506f50bfbef199703b,506f50c3d2711f0451
506f53509d1808ff0f,506f5354b06e6bf725
5070b388250076931f,5070b38c38aa352b35
5070efc1558fdcd521,5070efc568d71cd537
5070f34653dff44a6b,5070f34a674ad27e81
50711e8a83eb0704c5,50711e8e975cfb8cdb
